AR7CT141187B9955A8,"New York, NY"
AR7CVR11187B98DAE6,"Meiningen, Germany"
AR7D3CV1187B9BA034,"Philadelphia, PA"
AR7D46F1187FB3DA84,"Wrexham, Wales"
AR7D4N41187B9B375D,"Canada"
AR7D5SE1187B99F569,"New York, NY [The Bronx]"
AR7D80X1187B9A0E01,"Monroe, LA"
AR7DIY41187B9B3EE9,"Peoria, Illinois"
AR7DMFN1187FB3817E,"Bayonne, NJ"
AR7DO6G1187FB41056,"Acton, London, England"
AR7DQY51187B9B2D88,"Texas"
AR7DYAW1187FB4E7A2,"Noosa Qld"
AR7E5B11187B994F38,"Greece"
AR7E6PE1187FB530D1,"Detroit, MI"
AR7EDZC1187FB3B499,"California - LA"
AR7EF9H1187FB4D8A3,"Opelousas, LA"
AR7EHVL1187B98CBB8,"Pennsylvania"
AR7EL201187B9B85D9,"Brazil, IN"
AR7ELF11187FB5444F,"Canada"
AR7ENLO1187FB5A944,"Illinois"
AR7EOY81187FB437DE,"Paris - France"
AR7ETCM1187FB50A32,"York, PA"
AR7EWST1187FB45890,"San Francisco, USA"
AR7EXXM1187B995510,"New York, New York"
AR7EYB711C8A415B11,"Manchester"
AR7F2611187FB4049B,"New Rochelle, NY"
AR7F48V1187B9AC54C,"GERMANY"
AR7F4OL1187FB3BF60,"campidano&#039;s lowland"
AR7FDIB1187B99AC5F,"North London, England"
AR7FN7T1187FB3DF8A,"Bergen County, New Jersey, USA"
AR7FVHZ1187B99B973,"Brussel, Belgium"
AR7FZ7W1187B9A5D13,"Marshall, MO"
AR7G0NH1187FB42E47,"Red Banks, MS"
AR7G5I41187FB4CE6C,"Tennessee"
AR7G7531187FB467D4,"Austin, TX"
AR7GCJG1187B9B132F,"London"
AR7GDML1187B99C7ED,"CLARKSVILLE, Indiana"
AR7GHQ71187B99FDE8,"London"
AR7GM0K1187B9B74B4,"Boston, MA"
AR7GOK91187FB455F5,"Paris, France"
AR7GQI01187FB402ED,"Oregon"
AR7GTEL1187FB408E9,"Seattle"
AR7GUNF1187B990CCF,"Charlotte, NC"
AR7GVOV1187B9B5FF1,"Amherst, MA"
AR7H4071187B9A9BE9,"Providence, RI"
AR7H76R1187B9B2575,"M� an der Ruhr, Germany"
AR7H9EH1187B990F91,"New York City, New York"
AR7HCOE1187FB5339A,"Chiswick, London, England"
AR7HF0O1187B98E7C8,"Kenosha, WI."
AR7HLQ01187FB5704C,"Vienna Austria"
AR7HQ7F1187B9B5582,"DENVER, Colorado"
AR7HR8F1187B9A3D5B,"Camilla, GA"
AR7HUXU1187B9A1843,"NY - New York City"
AR7HWY21187B991379,"Syosset, NY"
AR7I2YB1187B9A88E0,"Boston, MA"
AR7I36B1187B99B11B,"Germany"
AR7I4HX1187B98FEB0,"Lake Charles, LA"
AR7I7G71187FB545B2,"London, England"
AR7IJIH1187FB37323,"Macon, GA"
AR7IN6A1187FB51C3B,"Kinder, LA"
AR7IS7A1187B9B96A3,"NY - New York City"
AR7ISJJ1187B9B2CD6,"Texas"
AR7IUGW1187FB483BF,"AU"
AR7IV0N1187B99C158,"Germany"
AR7IV791187B9A225D,"Colorado"
AR7IY5O1187B9A7917,"NEW YORK, New York"
AR7IYVY1187B9A2648,"Tromso, Norway"
AR7IYWW1187FB483F6,"Motta Sant&#039;Anastasia, Catania, Sicily"
AR7J0OI1187B98B505,"Wisconsin"
AR7J49E1187FB486E6,"Havana, Cuba"
AR7JBP41187FB3EA8A,"Tipton, MO"
AR7JCPE1187FB59A07,"Cardiff, Wales"
AR7JGAQ1187B9AC3C3,"Sheffield, Yorkshire, England"
AR7JOFB1187B988B78,"Washington, DC"
AR7JPF81187B988D23,"Jackson, MS"
AR7JTYV1187FB3B42F,"UK"
AR7K3KZ1187FB5A3CE,"Canada"
AR7K5BO1187B99D78E,"Buenos Aires, AR"
AR7K61O1187FB57AA4,"Bristol, England"
AR7K9W71187B9AF065,"New York, NY"
AR7KB4T1187B9B3403,"NY - Upstate NY"
AR7KG0B1187FB46736,"Birmingham, AL"
AR7KK3A1187B9AAAA2,"Gainesville, FL"
AR7KKE01187FB3D87B,"Albany, GA"
AR7KL1I1187FB5C4E9,"Atlanta, GA"
AR7KPI21187B9AFE0F,"Seattle, Washington, United States"
AR7KV521187FB56CDA,"Chicago, IL"
AR7KVK21187B9A401A,"London, England"
AR7KYD41187B9A46FC,"PARIS, FR"
AR7KYYO1187B9A27DF,"California - LA"
AR7LDUT1187B991C12,"Long Island, NY"
AR7LFM51187B9B6436,"Brno, Moravia (Czechoslovakia)"
AR7LMZA1187B98CEA4,"Gainesville, AL"
AR7LVSR1187FB3E1F2,"Oregon"
AR7M2731187B99B2D0,"Portsmouth, OH"
AR7M2WZ1187B98A517,"Raines, TN"
AR7MCVK1187FB53CB1,"JP"
AR7MEX01187B9958BA,"Pennsylvania"
AR7MKJP1187FB3BA95,"Melbourne, Australia"
AR7MNIX1187B9A2A68,"California - LA"
AR7MQMP11C8A422855,"B-More"
AR7MRZY1187B98AF02,"AUSTRALIA"
AR7N7LM1187FB5BD2F,"San Diego, CA"
AR7N7MI1187FB46935,"Ibadan, Nigeria"
AR7NIQ91187B9985BE,"Roma"
AR7NMRP1187B99879F,"Austin, TX"
AR7NQDM1187FB3BEAA,"Rome, GA"
AR7NTTO1187B995A0C,"New York, NY"
AR7NWUY1187B99FA5E,"The Asylum"
AR7O1IU1187B99498F,"Philadelphia, PA"
AR7OAOW1187B992D5F,"South Wales"
AR7OCK81187B98D1F1,"Los Angeles, CA"
AR7OEB71187B995A17,"Malm�, Belgium"
AR7OKEN1187B9A9963,"Houston, TX"
AR7OO5F1187B9B84A3,"Mainz, Germany"
AR7OOHG1187FB5AC01,"Jamaica"
AR7OR031187B9A55C1,"Austin, TX"
AR7OT5M1187B9930CA,"Marietta, GA"
AR7OV1H1187FB3A423,"Nitta Yuma, MS"
AR7P0SP1187B991A9E,"McHenry, IL"
AR7P7DC1187B9999D1,"Seattle, WA"
AR7P8DG1187B98A15A,"California - SF"
AR7PBOV1187B9B3DB5,"Sweden"
AR7PCT81187B9903C5,"California"
AR7PIQ01187FB49737,"St. Louis, MO"
AR7PMT11187FB4CD08,"Northampton, England"
AR7PPJT1187B9B6B2F,"Frankfurt"
AR7PQNX1187B99C219,"England"
AR7PUGY1187FB40F54,"Trieste, Italy"
AR7PY5D1187FB5B2FB,"Monahans, Texas"
AR7Q6B51187FB4CE64,"Ann Arbor, MI"
AR7Q6QB1187B98A864,"Florida"
AR7QAHN1187FB35F8B,"FORT LAUDERDALE, Flevoland"
AR7QBFG1187FB50A88,"Oregon"
AR7QCAS1187B9B32EB,"Macon, GA"
AR7QE9M1187B9B07C1,"Brighton, England"
AR7QWK41187B998A77,"Grand Rapids, Michigan"
AR7R2WO1187B9A2CDF,"Montreal, Quebec, Canada"
AR7R3IJ1187FB4CD5A,"New York, NY"
AR7R9CZ1187FB49EC2,"London, UK"
AR7RCK71187FB45037,"New York, NY"
AR7RDBY1187FB46173,"New Jersey"
AR7RE2I1187B99051D,"Colorado"
AR7RETP1187B994606,"Swansea, Wales"
AR7RHYW1187FB4A02B,"Harlingen, the Netherlands"
AR7ROP11187FB36876,"milwaulkee/atl/brooklyn"
AR7RU731187B9AA490,"Island of Elba, Italy"
AR7S0FV1187FB3FC37,"Monastir"
AR7S0UO1187B9AF52B,"Norway"
AR7S25U1187FB5C0BA,"Houston, TX"
AR7S40Z1187B9925BB,"New York City"
AR7S45P1187FB49FB1,"Florida"
AR7S48C1187B99711E,"Frisco, TX"
AR7S8131187FB48519,"New York Grape and a Georgia Peach!"
AR7SD0E1187FB4C647,"Cologne, Germany"
AR7SE1U11C8A4153F6,"Finland"
AR7SEN311C8A414E87,"La Crete, AB"
AR7SF1N1187B9A91D1,"Aiken, SC"
AR7SJ5I1187B9B8299,"Baltimore Maryland USA"
AR7SOO81187FB3A1AC,"Athens, GA"
AR7SVB51187B98FEA7,"UK - England - South East"
AR7SYBI1187B98E7B2,"Fort Worth, TX"
AR7SYMK1187FB5CBFC,"London, England"
AR7SZQM1187FB3F5EF,"Canada"
AR7T1YI1187FB3860D,"London, UK"
AR7TBI71187B99085F,"Indiana"
AR7THJR1187B9938CD,"NJ/NY"
AR7TN891187FB4D014,"Rhyl, Wales"
AR7TPBP1187FB52825,"Toronto"
AR7TTCH1187FB3F95C,"Lawton, OK"
AR7TTS41187B9B42D3,"Oxford, MS"
AR7TXAD1187FB4CA66,"Lion City"
AR7TZZJ1187FB36B90,"Squinzano - Italia"
AR7UAH21187B9B64C8,"Blackville, SC"
AR7UBXR1187B9AA0FB,"Birmingham, England"
AR7UI5A1187B98E057,"Philadelphia, PA"
AR7UQ4S1187FB54BEB,"UK - England - London"
AR7UXOY1187B99B637,"Connecticut"
AR7UYEE1187FB3E336,"Paisley, Scotland"
AR7UZH41187B99E740,"Ohio"
AR7V0CG1187B9AEF22,"Mass. - Boston"
AR7V1WB1187FB3AF33,"JoCo"
AR7V22R1187FB41F76,"New Brunswick, NJ"
AR7V3FR1187FB44390,"IRELAND"
AR7V3VQ1187B9A08AA,"Austin, Texas"
AR7V6TN1187FB447F7,"Florida"
AR7V7V51187B9A66FD,"Detroit, MI"
AR7VL911187FB3C5B5,"AUSTRALIA - Victoria"
AR7VSPY1187B9B47EB,"United Kingdom"
AR7VT8Y1187B9927C3,"Pleasant Grove, MS"
AR7W34G1187B994FA3,"Zurich, Switzerland"
AR7W7171187B9A8842,"London, England"
AR7W7Z01187B998286,"FL,GA,KY"
AR7WAMQ1187B98CC47,"Oregon"
AR7WBD21187FB38811,"Uppsala, Sweden"
AR7WD331187FB3860E,"Philadelphia, PA"
AR7WK431187B990EA1,"Miami, FL"
AR7WK5411A348EF5EA,"PARIS - NANTES"
AR7WP0M1187B98F57B,"Michigan"
AR7WYBF1187FB534CD,"Andover, MA"
AR7X1KU1187B9BA025,"Philadelphia, PA"
AR7X56A1187B9AFD43,"Texas"
AR7X6Q41187B9AEC51,"Shrewsbury, Shropshire, England"
AR7X89I1187FB3C1C9,"NEW YORK, New York"
AR7X9J51187FB3F1A9,"Australia"
AR7X9TB1187FB4DAD4,"North Carolina"
AR7XC3F1187B98F135,"Baton Rouge, L.A."
AR7XDC11187B98EFEC,"London"
AR7XILV1187FB4416D,"Badin, NC"
AR7XNR61187B98E2F2,"Akron, OH"
AR7XRVW1187B9B1170,"Bordeaux, France"
AR7XU1L1187B98D481,"Boston, MA"
AR7Y4E71187FB43041,"SWEDEN"
AR7Y5LW1187FB4E38A,"Ohio"
AR7Y60K1187B9969E3,"United States"
AR7Z6XC1187FB39800,"NY - New York City"
AR7Z7LN1187B98C8CB,"Detroit, MI"
AR7ZG4M1187B9A0B7C,"Arabi, GA"
AR7ZKHQ1187B98DD73,"NASHVILLE, Tennessee"
AR7ZNEG1187B9A7438,"Caracas, Venezuela"
AR7ZNRD1187B9A5571,"Oslo, Norway"
AR7ZNX31187FB45957,"Kingsport, TN"
AR7ZRPS1187B9B5D7F,"Mount Vernon, NY"
AR7ZRXC1187FB3C741,"Penns Grove, NJ"
AR80BY41187B98DECF,"Indianola, MS"
AR80D5M1187FB3846F,"London, England"
AR80DR81187B9B5EB6,"Denmark"
AR80EH81187B9A9AFA,"Paris, France"
AR80LCU1187FB4BF78,"California - SF"
AR80OOA1187B98E726,"Louisville, KY"
AR80OWL1187FB5BD2B,"Idaho"
AR80SHX1187B999FA9,"Washington, DC"
AR80YG31187FB58A13,"New York"
AR813FV1187FB41435,"Chicago, IL"
AR8160F1187B98ED08,"California - LA"
AR81AKH1187FB36436,"Clarksdale, MS"
AR81C931187B9A7747,"Worcester, MA"
AR81EWU1187B99B1DE,"Toronto, Ontario, Canada"
AR81GOD1187B9B1583,"Atlanta, GA"
AR81J5R1187FB3AC33,"Ventura, California, USA"
AR81NA61187FB4046A,"Malone, NY"
AR81OA51187FB5C60B,"Hollywood"
AR81PS11187B9A7C5C,"Long Island, NY"
AR81YVU1187B994286,"Odessa, TX"
AR8222A1187FB57719,"Oakland, California"
AR826JV1187B9B4D0B,"Leesburg, FL"
AR828WL1187FB47E81,"Oregon"
AR829R41187B99A4C7,"France"
AR82DJK1187B991107,"Los Angeles, CA"
AR82EP71187B998AAE,"Connecticut"
AR82GTS1187FB5662F,"Ireland"
AR82JG81187B98D271,"Connecticut"
AR82PHT11A348EF6EF,"SAN ANSELMO, California"
AR82SMR1187B98DE68,"Birmingham, England"
AR82TX41187B9AF3E6,"Sacramento, CA"
AR8360R1187FB47C18,"London, England"
AR8368J1187FB4CFF3,"Memphis, TN"
AR83D2F1187B98AB7E,"Boston, MA"
AR83LIY1187B9A39ED,"West Sacramento California USA"
AR83LT51187FB3E073,"New York, New York"
AR83MLU1187B991C4D,"Seattle, WA"
AR83OMC1187B991569,"San Diego, CA"
AR83QRD1187FB5BF49,"Grande-Prairie, Alberta, Canada"
AR83VCA1187FB5A128,"Los Angeles, CA"
AR83W3J1187B9A980E,"Raleigh NC"
AR83XDT1187B9A8725,"NY"
AR83Y431187B98FB8E,"Detroit / Los Angeles"
AR841WJ1187B99D01F,"Mannheim"
AR84AQE1187B98AD9C,"Walnut Ridge, AR"
AR84BEJ1187FB58F65,"Philadelphia, PA"
AR84FE11187B9B36C4,"Long Island, NY"
AR84JLF1187FB4DD7C,"Tennessee"
AR84L611187FB383A8,"Berlin, DE"
AR84L641187FB5BCF5,"Flemington New Jersey USA"
AR84OOM1187B994939,"St. Louis, MO"
AR84VIG1187B98F666,"Bowling Green, KY"
AR850911187FB52E85,"Michigan"
AR8514E1187B99CF84,"Dallas, TX"
AR855PU1187FB522D3,"Seattle, WA"
AR856971187B98B4EA,"NEW YORK, New York"
AR858UO1187FB437B4,"North Carolina"
AR85DDA1187B98DA91,"Chicago, IL"
AR85E3Q1187B997BCA,"Pensacola, FL"
AR85HOK1187B9ACC9F,"England"
AR85J2I1187B990699,"Boston, MA"
AR85JNY1187FB41904,"Memphis, TN"
AR85JT01187FB3DB98,"Jamaica"
AR85NLK1187B999F2E,"Helsinki, Finland"
AR85O311187B99FEB3,"San Diego, CA"
AR85OGH1187B9A95D6,"GERMANY"
AR85P631187FB51676,"Lillestrom, Norway"
AR85RD81187FB5680F,"Ume�Sweden"
AR85UZP1187FB3C123,"Redruth, Cornwall"
AR85Y3C1187FB51F61,"Arizona"
AR86CW41187FB3A1DF,"Michigan"
AR86HR51187FB5BECF,"Nuremberg, Germany"
AR86IIE1187FB40BE5,"England"
AR86J6P1187B9B66FD,"Greenwich Village, NY"
AR86LFN1187FB46DFD,"Louisiana"
AR86LSJ1187B9B3321,"Pennsylvania"
AR86QIW1187B9AD8F0,"Tyler, AL"
AR87GMP1187B9B251F,"Port Elizabeth, South Africa"
AR87OXT1187B9B4172,"CYMRU, UK"
AR87TK21187FB47067,"Youngstown, OH"
AR87UKK1187B9B00DA,"GERMANY"
AR87V301187B99ED78,"Tennessee"
AR889IZ1187B9B1DCC,"Memphis, TN"
AR88F5X1187FB3EA17,"Nashville, TN, Texas"
AR88KXO1187B9AE4DF,"Geneva, Switzerland"
AR88L9G1187FB3B82E,"Illinois"
AR88MEK1187FB57475,"San Francisco, CA"
AR88OYJ1187FB3A29F,"Indianapolis, IN"
AR88WUU1187B989B9B,"Chicago, IL"
AR890YA1187B99E328,"Ellensburg, WA"
AR89DTT1187B9A7ED5,"California - SF"
AR89G241187FB38EF5,"Detroit, MI"
AR89GII1187B99792A,"United States"
AR89NF11187FB37A94,"brampton Ontario Canada"
AR89OYB1187B9A657C,"SWEDEN"
AR89W4E1187B9B3AF2,"Frankfurt am Main"
AR89WMN119B866955B,"Madrid - Berlino - Padova - Venezia"
AR8A1AV1187FB42F7E,"Georgia"
AR8ACFN1187FB4ABE7,"Helsinki, Finland"
AR8AJC81187B9AE2F5,"Pennsylvania"
AR8ALNZ1187B9B7B08,"Connecticut"
AR8AN661187FB4BACD,"USA"
AR8ANAD1187B9AF825,"Vancity!!!"
AR8ANXA1187B98BFC3,"Gothenburg, Sweden"
AR8AQ8F1187B9B4AD8,"Ann Arbor, MI"
AR8AQOV1187FB52E77,"New York, NY [Manhattan]"
AR8AR6Q1187FB4A64F,"Gothenberg, Sweden"
AR8AUWY1187B99CDFB,"USA"
AR8AYDW1187FB4BA8F,"Philadelphia"
AR8AZTM1187FB3FB9C,"Madrid, Spain"
AR8B0641187B990BB2,"New Jersey"
AR8B3OQ1187B988F0A,"NEW YORK, New York"
AR8B61N1187B98B388,"Windsor, ON"
AR8BBGM1187FB38B85,"Dartford, Kent, England"
AR8BBST1187B9979E1,"Krefeld, Germany"
AR8BMEQ1187B9B4214,"Missouri"
AR8BP701187FB4E1A9,"Detroit, MI"
AR8BZCC11C8A41503F,"California - LA"
AR8C10W1187B9A7FD3,"Washington, D.C."
AR8C70A1187B9B718F,"Urbana"
AR8C7441187FB5A014,"GERMANY"
AR8COOH1187B990D7D,"Houston, TX"
AR8CT8U1187FB4D803,"Birmingham, England"
AR8CZ1U1187FB4CED1,"Vancouver, British Columbia, Cana"
AR8CZOT1187B99B70D,"Texas"
AR8D41U1187B998532,"Lisbon, Portugal"
AR8D4EJ1187FB425D9,"San Mateo, CA"
AR8D4HQ1187B99160E,"kansas city"
AR8D4S21187B98F4B8,"Multiple, CA/OR"
AR8DUTU1187B99FB3B,"Dublin"
AR8E1VH1187B9AE7B5,"Richmond, Indiana"
AR8E5MN1187B9AFBCE,"Upminster, Essex, England"
AR8EC2B1187B98C03B,"Ames, IA"
AR8FAQM1187B9B98C0,"Washington, D.C."
AR8FGM01187B9A575C,"Zurich, Switzerland"
AR8FGM11187FB46DA5,"Bermondsey, London, England"
AR8FM6N1187B993EF3,"Dallas, TX"
AR8FMEN1187FB4A657,"Los Angeles, CA"
AR8FNT11187B9B1139,"Chicago, IL"
AR8FOL11187B9AB678,"London, England"
AR8FW031187FB3ED28,"CZ"
AR8G1R01187FB557A0,"Florida"
AR8G5MM1187B9AA1D6,"Great Britain / UK"
AR8GAJA1187B9B557D,"London, England"
AR8GCFK1187FB40DF6,"Jamaica"
AR8GCLC1187B99AEB8,"NEW ZEALAND"
AR8GDJN11A348F0BE2,"Melbourne"
AR8GEH21187FB4F83E,"Metro Manila"
AR8GWWZ1187B9A2DC3,"Bonn"
AR8GYV21187B9ABE91,"Santo Amaro da Purifica�, Bra"
AR8H0GO1187B99BE0A,"Oklahoma City, OK"
AR8H2Y81187B989747,"Roma"
AR8H32G1187B98DC3E,"Chi-Town"
AR8H4EF1187FB4AD5E,"England"
AR8H87D1187FB3A841,"Delight, AR"
AR8HBKE1187B9A16CC,"Saint Paul, Minnesota"
AR8HBP61187B9A954F,"Half Moon Bay, CA"
AR8HD0Q1187FB4F2DB,"Ankara, Turkey"
AR8HEJM1187B9A563D,"Rochester, MN"
AR8HI5B1187FB420FF,"Plainview, New Jersey"
AR8HMQU1187B988BDE,"The Pitts"
AR8HOOD1187B9A6C1F,"Desert Hot Springs California USA"
AR8HQBB1187B99F7BB,"Poughkeepsie, New York / Pompano Beach, Florida"
AR8HR8A1187FB455C7,"Timonium, MD"
AR8I0Z71187FB43D5A,"GERMANY"
AR8I4QK1187B9BA343,"Barbados"
AR8I87E1187FB57E2E,"Pacoima, CA"
AR8IDZK1187FB363F2,"Clinton, MS"
AR8IJ7T1187B989E3B,"Netherlands"
AR8ILP91187B9B3AE1,"Canada"
AR8ILWQ1187B9937E7,"BRONX, New York"
AR8INUJ1187B98D652,"Jamaica"
AR8IP8H1187B9892B4,"Illinois"
AR8IQL81187FB579E5,"Fort Worth, TX"
AR8IS591187B9981AE,"Zack, AR"
AR8ISE21187B98F65F,"St. Louis, MO"
AR8IYOI1187FB4B6C8,"Melbourne, Australia"
AR8J18Y1187FB52D0C,"Svezia"
AR8J32V1187FB4F874,"Kremenchuk, Ukraine"
AR8JF2I1187B997F19,"CANADA - Québec"
AR8JKWO1187FB381CD,"Sveio"
AR8JN141187B99E2FE,"Pennsylvania"
AR8JNE51187FB539B6,"Grenada, MS"
AR8JVIQ1187B990250,"California - SF"
AR8JVNE1187FB49D30,"Newhaven, England"
AR8JZX31187B98A84F,"UK - England - London"
AR8K25H1187B9B7F1B,"CANADA - Québec"
AR8K6F31187B99C2BC,"Twin Cities, MN"
AR8K7FS1187FB3EC9E,"Illinois"
AR8K8GM1187FB36A5A,"Berwyn, Illinois"
AR8KCGU1187FB514D5,"Valley, Al."
AR8KJG41187B9AF8EC,"New York, NY"
AR8KLL91187B99EC2D,"Wales, UK"
AR8KOWK1187FB4CB95,"Dublin, Ireland"
AR8KOYI1187B990511,"Detroit, MI"
AR8KSRB1187FB3D73B,"Vaucresson, France"
AR8L3QV1187FB4C0BB,"Buenos Aires"
AR8L79A1187FB3E3E0,"Hamburg, Germany"
AR8LA5Y1187B98D9E2,"Illinois"
AR8LCG7119B3402FD9,"Virginia"
AR8LD3R1187FB4D08F,"Louisiana"
AR8LDR71187B9AA3B6,"Missouri"
AR8LHBN1187FB378AF,"New York, NY"
AR8LR0X1187FB4CCB7,"Chicago, IL"
AR8LTC31187B9B0A7A,"Bavarian Alps, Germany"
AR8LULW1187FB3FF08,"Chile"
AR8LVM51187B996756,"California"
AR8M1SN1187FB562B4,"Brooklyn New York USA"
AR8M4A11187B9B1251,"Pennsylvania"
AR8M6LC1187B998D48,"Santa Barbara, California"
AR8M8201187FB4427B,"UK - England - London"
AR8MGFQ1187B9AC4D1,"Manchester, England"
AR8MIRN1187B98C00F,"Melbourne, Australia"
AR8MQNA1187FB45F93,"Boston, MA"
AR8MS7G1187FB4D731,"Atlanta, GA"
AR8MXW811C8A42230E,"San Diego California USA"
AR8N0M81187B988BC7,"Chicago, IL"
AR8N2421187FB468D5,"Freising, Germany"
AR8N4V41187B9A4390,"California - LA"
AR8NDUI1187B996322,"North Carolina"
AR8NEL71187B993C4A,"PETERSBURG, Virginia "
AR8NKGL1187B98F57A,"California - SF"
AR8NPQ31187B990726,"UK - England - London"
AR8OAEX1187B999E3A,"AU"
AR8OE131187B99E794,"Newnan, GA"
AR8OMD41187B9B6907,"Goff's Oak, London, Hertfordshire"
AR8OPKH1187FB399CB,"Mehan, OK"
AR8OQAI1187B98C009,"Trinidad and Tobago"
AR8OVGR1187B9B4012,"Port Shepstone"
AR8OXR81187B9A836E,"Duluth, MN"
AR8P04A1187FB4256A,"Poland"
AR8P6CT1187FB458AB,"London, UK"
AR8PDET1187FB52D0F,"New Jersey"
AR8PDYO1187B992B36,"Jackson, MS"
AR8PG8K1187FB3C7D3,"New York, NY"
AR8PL5L1187FB37A10,"CA"
AR8PR0B1187FB3FA7D,"Toronto, ON, Canada"
AR8PTD01187FB53335,"Colorado"
AR8Q1IA1187FB43FB6,"Massachusetts"
AR8Q1MD1187FB41536,"Detroit, Michigan"
AR8Q4RZ1187FB46BDC,"Linden, TX"
AR8Q6MV1187B99F962,"Suffolk, VA"
AR8QH711187B98FD00,"United States"
AR8QJ2Q1187B99C171,"Lancashire, England"
AR8QMT91187B990DF7,"Florida"
AR8QRTB1187B9B9343,"San Juan, Puerto Rico"
AR8QV651187FB5169F,"Athens, GA"
AR8QW1M1187B98D1CB,"Wolverhampton, W. Midlands, Engla"
AR8QX4Z1187B98CB75,"Liverpool, England, UK"
AR8R08B1187B995666,"London, England"
AR8R1CC1187FB56545,"NY - New York City"
AR8R1DW1187B9AD16B,"Spain"
AR8R1EH1187B99B7F6,"Brixton, England"
AR8R22F1187B9B7927,"Great Britain / UK"
AR8RC0V1187FB390D9,"Seattle, WA"
AR8RQVM1187B9A2645,"Brighton, England"
AR8RU3L1187FB52F28,"Audubon, IA"
AR8RXRI1187FB4104B,"Philadelphia, Pennsylvania, U.S."
AR8S19H1187B99E915,"Clarendon Hills, IL"
AR8S3TE1187B99B4EF,"Barbados"
AR8S97U1187FB5C352,"Orange County"
AR8SBT41187B9A5FD9,"Pennsylvania"
AR8SC6B1187FB52987,"Las Vegas, NV"
AR8SD041187FB36015,"Villa Corona, Jalisco, Mexico"
AR8SIJ91187FB37605,"Maryland"
AR8SRQ31187FB4D477,"Nottingham, England"
AR8T1P81187B9B5578,"Washington, DC USA"
AR8T2TQ1187FB44D35,"Seattle, WA"
AR8TD061187B9AF30E,"AUGUSTA, Georgia"
AR8TEHU1187FB4C014,"Los Angeles, CA"
AR8TFCF1187B98FC82,"California - LA"
AR8TGQO1187FB5677F,"Boston, MA"
AR8TQLF1187B9B1C62,"Oakland, California"
AR8U3GI1187FB4FDB1,"Pittsburgh, PA"
AR8U3NH1187B99D64A,"Vancouver"
AR8UA7Z1187B9AD9C9,"Rennes"
AR8UB1N1187B992DFE,"Paris"
AR8UED41187FB3A73E,"FRANCE"
AR8UMFB1187B9B6030,"Maryland"
AR8URAF1187B9B94B8,"Florida"
AR8URP71187B9AD83D,"California - SF"
AR8UVNO1187FB3B6D4,"California - LA"
AR8UWBJ1187FB3BE57,"Boston, MA"
AR8UYYT1187FB36431,"Erasbach, Germany"
AR8UZXF1187B9AB868,"NY - New York City"
AR8V1KR1187FB579B9,"Maine"
AR8V1WA1187B9AD9E9,"Nashville / Los Angeles"
AR8V28C1187FB4D928,"Colorado"
AR8VF441187FB3E631,"Poland"
AR8VJIX1187B98DBF3,"Boston, MA"
AR8VPMV1187B99D17F,"Texas"
AR8VW3G1187B99B037,"London   U.K."
AR8VWZB1187B98D944,"Hoboken, NJ"
AR8VX131187B99440C,"Texas"
AR8VXGF1187B989BE4,"Puerto Rico US"
AR8W1UH1187B9B37C5,"California - LA"
AR8W31W1187B9A6F5C,"Rochester, NY"
AR8W8DN1187FB35ED0,"Los Angeles, CA"
AR8W8NX1187FB35F0F,"Iran"
AR8WBKZ1187FB40877,"Olympia, Washington, United States"
AR8WDV111A348F0AE2,"California - SF"
AR8WHEJ1187B98CDCA,"Blythesville, AR"
AR8WKFA1187FB4A175,"California"
AR8WLH21187FB49CE7,"New Mexico"
AR8WLKY1187B9AC1B1,"Sunflower County, MS"
AR8WLM61187FB5A3CD,"Atlanta, GA"
AR8WSBG1187B9A69F0,"Staunton, Va"
AR8WVUU1187B992C0D,"California"
AR8X2981187B98FAAE,"Chicago, IL"
AR8X3VU1187FB4AB77,"FR"
AR8X9IT1187FB44B6D,"Lincoln, RI"
AR8XB831187FB41815,"California"
AR8XC7L1187FB3C889,"Chapel Hill NC"
AR8XG9J1187FB418C1,"Sunflower, MS"
AR8XKJT1187FB4CEF4,"Calabasas, California"
AR8XNRC1187B9A5485,"Arkansas"
AR8XPVS1187B9986DE,"Florida"
AR8XWK71187FB4ABA4,"Washington"
AR8XXVE1187B9A53E9,"Sweden"
AR8Y6HV1187FB5546D,"UK"
AR8Y7EI1187FB4B28F,"Sweden"
AR8Y8T31187FB48D7A,"California - LA"
AR8Y9QU1187B99E181,"Seattle, WA"
AR8YCEA1187B9A38EC,"SWEDEN"
AR8YDDG1187B9B6736,"Cincinnati, OH"
AR8YGQP1187FB54C1E,"Auckland New zealand"
AR8YUQT1187FB531D0,"California"
AR8YUTR1187B9B82E1,"Inglaterra"
AR8YV1I1187FB45D2B,"New York, NY"
AR8YYNB1187B9A4BB3,"India"
AR8Z9AM1187B99014A,"Mass. - Boston"
AR8ZLX91187FB3CB73,"Chicago "
AR8ZQHP1187B98E145,"Jakarta, Indonesia"
AR8ZSZW1187FB58A69,"Long Beach, CA"
AR8ZTV41187FB3F311,"Aberdeen, Scotland"
AR908HQ1187B9A08C6,"North Carolina"
AR9090K1187B999456,"California"
AR909FY1187B98F43E,"Kingston, Ontario, Canada"
AR90AJX1187B99458D,"Nashville, TN"
AR90BFM1187B98CDB5,"Colorado"
AR90CRH1187B989750,"Baltimore, Maryland"
AR90X8J1187B995250,"Sweden"
AR90YJ41187FB3AB94,"Montreal, Quebec, Canada"
